time_stamp,actuator_state
1624885806.17029,fan_off
1624885806.32028,fan_on
1624885806.46087,fan_off
1624885806.63042,fan_on
1624885806.75097,fan_off
1624885806.86062,fan_on
1624885807.02017,fan_off
1624885807.12139,fan_on
1624885807.24602,fan_off
1624885807.68227,fan_on
1624885808.18021,fan_off
1624885808.65042,fan_on
1624885809.14016,fan_off
1624885809.59053,fan_on
1624885810.10014,fan_off
1624885810.58073,fan_on
1624885811.13426,fan_off
1624885811.64989,fan_on
1624885812.13032,fan_off
1624885812.53093,fan_on
1624885812.98043,fan_off
1624885813.39195,fan_on
1624885813.77103,fan_off
1624885814.21159,fan_on
1624885814.59139,fan_off
1624886514.14496,fan_on
1624886514.62949,fan_off
1624886514.84069,fan_on
1624886515.33773,fan_off
1624886515.69428,fan_on
1624886516.13687,fan_off
1624886516.29055,fan_on
1624886516.39402,fan_off
1624886516.80499,fan_on
1624886517.20498,fan_off
1624886517.35342,fan_on
1624886517.47758,fan_off
1624886517.82733,fan_on
1624886518.19601,fan_off
1624886518.34315,fan_on
1624886518.46159,fan_off
1624886518.84676,fan_on
1624886519.2383,fan_off
1624886519.39176,fan_on
1624886519.51308,fan_off
1624886519.97327,fan_on
1624886520.34604,fan_off
1624886520.53072,fan_on
1624886520.66288,fan_off
1624898740.62596,fan_off
1624898747.07632,fan_on
1624898747.41484,fan_off
1624898964.30851,fan_on
1624898966.69045,fan_off
1624898967.96985,fan_on
1624898980.04444,fan_off
1624899736.61061,water_on
1624899737.28309,uv_on
1624899738.33638,uv_off
1624899739.52713,water_off
1624899741.49449,light_on
1624899742.57171,light_off
1624899743.4904,fan_on
1624899743.70977,fan_off
1624899744.40452,fan_on
1624899744.70639,fan_off
1624899745.19384,fan_on
1624899746.33648,fan_off
1624899747.28136,fan_on
1624899751.09905,fan_off
1624899914.44629,fan_on
1624899914.8126,fan_off
1625112508.68311,fan_on
1625112508.95867,fan_off
1625112509.74135,fan_on
1625112510.75892,fan_off
1625112511.29036,fan_on
1625112511.75192,fan_off
1625112512.27435,fan_on
1625112512.99351,fan_off
1625112516.60473,fan_on
1625112517.45221,fan_off
1625112517.85781,fan_on
1625112518.08009,fan_off
1625112518.29342,fan_on
1625112518.5137,fan_off
1625112519.53189,fan_on
1625112520.26733,fan_off
1625112520.75326,fan_on
1625112521.08859,fan_off
1625112521.70802,fan_on
1625112521.84252,fan_off
1625116065.21116,fan_off
1625116065.82846,fan_on
1625116066.50311,fan_off
1625118848.85112,light_on
1625118849.64973,light_off
1625120016.10482,fan_on
1625120016.48546,light_on
1625120016.86433,water_on
1625120017.06461,uv_on
1625120017.30486,water_off
1625120017.54434,uv_off
1625120018.06547,light_off
1625120018.27475,fan_off
1625124319.56671,fan_on
1625124320.35061,fan_off
1625124320.7056,light_on
1625124321.12905,water_on
1625124321.48616,water_off
1625124321.69118,light_off
1625126148.30934,fan_on
1625126148.76907,light_on
1625126149.15475,fan_off
1625126149.41408,light_off
1625126149.71473,water_on
1625126149.95482,uv_on
1625126150.1756,water_off
1625126150.61434,uv_off
1625247991.99197,fan_on
1625247992.04862,fan_off
1625248074.20606,fan_on
1625248079.73431,fan_off
1625248083.58238,water_on
1625248083.70264,water_off
1625248084.78985,water_on
1625248084.85518,water_off
1625248086.17513,uv_on
1625248087.2094,uv_off
1625248088.3739,fan_on
1625248089.01158,fan_off
1625252531.96816,light_on
1625252533.12708,light_off
1625252580.36358,fan_on
1625252585.36133,fan_off
1625252589.36381,fan_on
1625252592.39739,fan_off
1625751519.26425,fan_on
1625751519.79113,fan_off
1625751523.66394,fan_on
1625751524.32869,fan_off
1625751559.80194,fan_on
1625751560.2774,fan_off
1625751560.69331,light_on
1625751560.87787,uv_on
1625751561.40768,light_off
1625751561.61456,uv_off
1625751561.92796,water_on
1625751562.22846,uv_on
1625751562.68958,uv_off
1625751562.88801,water_off
1625751563.08812,light_on
1625751563.31872,fan_on
1625751563.89961,fan_off
1625751564.14953,light_off
1625751570.18982,light_on
1625751570.86746,light_off
1625751572.53001,light_on
1625751593.60972,light_off
1625751594.36795,fan_on
1625751594.73707,fan_off
1625753732.11591,fan_on
1625753732.59611,fan_off
1625753732.89796,fan_on
1625753733.06117,fan_off
1625753733.18849,fan_on
1625753733.72214,fan_off
1625753736.69982,fan_on
1625753739.72571,fan_off
1625753807.49525,fan_on
1625753807.8925,fan_off
1625811577.57534,fan_on
1625811577.88883,fan_off
1625828370.44425,fan_on
1625828370.57902,fan_off
1625828371.02897,fan_on
1625828371.46953,fan_off
1625834657.27172,fan_on
1625834663.62884,fan_off
1625836942.90168,fan_on
1625836943.58895,fan_off
1625841846.32963,fan_on
1625841846.68834,fan_off
1625841847.20276,water_on
1625841847.45328,uv_on
1625841847.67478,light_on
1625841847.83419,water_off
1625841848.0067,uv_off
1625841848.25356,light_off
1625885869.51178,fan_on
1625885870.15232,fan_off
1626152997.19619,fan_on
1626152997.53381,fan_off
1626176780.9494,fan_on
1626176781.14474,fan_off
1626176818.70382,fan_on
1626176823.14114,fan_off
1626176828.30379,fan_on
1626176830.90258,fan_on
1626176830.90948,fan_off
1626176832.83397,fan_on
1626176835.45369,fan_on
1626176835.89334,fan_off
1626177476.51598,fan_on
1626177477.17532,fan_off
1626177477.7902,water_on
1626177478.21069,water_off
1626177478.63058,uv_on
1626177479.10967,uv_off
1626177479.55036,light_on
1626177480.51796,light_off
1626518413.40037,fan_on
1626518414.19738,fan_off
1626518414.97089,fan_on
1626518415.92585,fan_off
1626518416.58373,fan_on
1626518417.53808,fan_off
1626518418.23161,fan_on
1626518418.84599,fan_off
1626518419.25358,fan_on
1626518419.51631,fan_off
1626518420.08354,fan_on
1626518420.5693,fan_off
1626518420.81922,fan_on
1626518421.16135,fan_off
1626518421.32101,fan_on
1626518421.57828,fan_off
1626518423.45035,fan_on
1626518423.67975,fan_off
1626518423.92742,fan_on
1626518424.17948,fan_off
1626518424.43266,fan_on
1626518424.9521,fan_off
1626518425.62922,fan_on
1626518425.77605,fan_off
1626518426.02965,fan_on
1626518426.28558,fan_off
1626518426.90865,fan_on
1626518427.13667,fan_off
1626518427.57846,fan_on
1626518427.77943,fan_off
1626518428.01358,fan_on
1626518428.62681,fan_off
1626678585.56882,fan_on
1626678585.56656,fan_off
1626678898.84005,fan_on
1626678899.00898,fan_off
1626678916.17565,light_on
1626678916.94948,fan_on
1626678917.33679,fan_off
1626678917.703,fan_on
1626678918.1275,fan_off
1626678918.55407,light_off
1626692895.31179,fan_on
1626692895.66883,fan_off
1626693089.03676,fan_on
1626693089.84246,fan_off
1626694402.60647,fan_on
1626694404.224,fan_off
1626694623.5031,fan_on
1626694623.6736,fan_off
1626708539.34783,fan_on
1626708539.88003,fan_off
1626708540.71966,light_on
1626708541.12692,uv_on
1626708541.7829,water_on
1626708542.22067,water_off
1626708543.00211,uv_off
1626708543.25263,light_off
1626708543.72088,fan_on
1626708543.91146,fan_off
1626708555.57709,fan_on
1626708556.20096,fan_off
1626708556.55917,light_on
1626708557.16111,light_off
1626708558.33494,water_on
1626708558.72601,uv_on
1626708559.31829,uv_off
1626708559.37342,water_off
1626708737.53983,fan_on
1626708737.92875,fan_off
1626708738.25251,light_on
1626708738.79764,water_on
1626708739.08678,uv_on
1626708739.50396,uv_off
1626708739.72131,water_off
1626708739.81291,light_off
1626708740.44789,fan_on
1626708740.8296,water_on
1626708740.84795,uv_on
1626708742.0833,uv_off
1626708742.52879,water_off
1626708742.93807,fan_off
1626708742.99113,light_on
1626708743.39907,light_off
1626708865.68151,fan_on
1626708866.35219,fan_off
1626708866.84145,light_on
1626708867.42969,uv_on
1626708867.65574,water_on
1626708868.1123,fan_on
1626708868.31939,light_off
1626708868.44295,water_off
1626708868.53979,uv_off
1626708869.58615,fan_off
1626708870.7716,fan_on
1626708871.24158,fan_off
1626708904.55423,fan_on
1626708905.09634,fan_off
1626708905.52357,fan_on
1626708905.9231,fan_off
1626708906.15717,fan_on
1626708906.50313,fan_off
1626708906.64876,fan_on
1626708906.82057,fan_off
1626708906.97205,fan_on
1626708907.11135,fan_off
1626708907.25579,fan_on
1626708907.4603,fan_off
1626708907.56528,fan_on
1626708907.66377,fan_off
1626708907.79978,fan_on
1626708908.33607,fan_on
1626708907.92203,fan_off
1626708908.22324,fan_off
1626708908.06538,fan_on
1626708909.53249,fan_off
1626708909.93443,fan_on
1626708910.32829,fan_off
1626708910.71712,fan_on
1626708911.30253,fan_off
1626708911.67092,fan_on
1626708912.1225,fan_off
1626708912.6179,fan_on
1626708913.09756,fan_off
1626708913.64788,fan_on
1626708914.1242,fan_off
1626708914.5805,fan_on
1626708915.11373,fan_off
1626708915.57433,fan_on
1626708916.06221,fan_off
1626708916.57116,fan_on
1626708917.11942,fan_off
1626708917.63579,fan_on
1626708918.03106,fan_off
1626708918.4849,fan_on
1626708918.96989,fan_off
1626708919.49246,fan_on
1626708919.96732,fan_off
1626708920.44368,fan_on
1626708920.88167,fan_off
1626708921.45936,fan_on
1626708921.71716,fan_off
1626708921.93077,fan_on
1626708922.14747,fan_off
1626708922.36484,fan_on
1626708922.62273,fan_off
1626708922.87038,fan_on
1626708923.12507,fan_off
1626708923.39185,fan_on
1626708923.63686,fan_off
1626708923.87741,fan_on
1626708924.24412,fan_off
1626708924.4309,fan_on
1626708924.95829,fan_off
1626709522.35504,fan_on
1626709522.74631,fan_off
1626709523.35657,light_on
1626709523.74603,light_off
1626709524.06881,water_on
1626709524.58568,uv_on
1626709525.61078,uv_off
1626709550.81719,uv_on
1626709551.474,uv_off
1626709601.4439,uv_on
1626709601.81012,uv_off
1626709602.95071,uv_on
1626709604.21636,uv_off
1626709604.85504,uv_on
1626709605.25208,uv_off
1626709605.73889,light_on
1626709606.26253,light_off
1626709606.82353,fan_on
1626709607.17039,fan_off
1626709607.54962,water_off
1626709607.80388,water_on
1626709608.27891,water_off
1626709608.84305,water_on
1626709609.49373,water_off
1626709610.12377,fan_on
1626709610.51642,fan_off
1626709611.14353,fan_on
1626709611.93823,fan_off
1626709665.4388,fan_on
1626709665.73758,fan_off
1626709666.32638,light_on
1626709666.5416,light_off
1626709666.97925,water_on
1626709667.26789,water_off
1626709667.60464,uv_on
1626709669.65739,uv_off
1626709673.86754,uv_on
1626709674.41182,uv_off
1626709675.2345,uv_on
1626709675.37006,uv_off
1626709675.51707,uv_on
1626709675.66346,uv_off
1626709676.59985,uv_on
1626709676.7818,uv_off
1626709677.41813,uv_on
1626709677.56007,uv_off
1626709699.35317,water_on
1626709699.97761,water_off
1626709706.6446,uv_on
1626709707.4759,uv_off
1626709708.38271,light_on
1626709708.61631,light_off
1626709708.9741,fan_on
1626709709.14024,fan_off
1626709709.63088,fan_on
1626709709.78597,fan_off
1626709778.49394,water_on
1626709778.81247,fan_on
1626709779.56009,light_on
1626709780.13742,light_off
1626709780.61601,light_on
1626709781.11628,light_off
1626709781.56194,light_on
1626709782.49969,uv_on
1626709782.84323,uv_off
1626709783.18264,light_off
1626709783.76023,uv_on
1626709784.22107,uv_off
1626709784.92554,uv_on
1626709785.79684,uv_off
1626709786.26623,water_off
1626709786.89898,uv_on
1626709787.31622,uv_off
1626709788.43456,fan_off
1626709788.90191,fan_on
1626709790.04118,water_on
1626709791.57567,water_off
1626709792.27575,fan_off
1626709793.60345,uv_on
1626709794.80261,water_on
1626709795.34572,fan_on
1626709795.85938,fan_off
1626709796.3228,water_off
1626709796.8018,uv_off
1626709798.04993,uv_on
1626709798.77713,uv_off
1626709799.17061,uv_on
1626709799.52936,uv_off
1626709799.94356,uv_on
1626709800.48632,uv_off
1626709800.94973,uv_on
1626709802.09628,water_on
1626709802.39966,water_off
1626709802.93731,fan_on
1626709803.18784,fan_off
1626709803.4886,fan_on
1626709803.80631,fan_off
1626709804.31199,uv_off
1626709805.08033,uv_on
1626709805.49811,uv_off
1626709805.8674,uv_on
1626709806.23589,uv_off
1626709806.72626,uv_on
1626709828.23384,uv_off
1626709828.96305,uv_on
1626709829.48171,uv_off
1626709830.02032,uv_on
1626709830.49429,uv_off
1626709831.11632,light_on
1626709832.41526,light_off
1626709833.06722,fan_on
1626709833.62341,fan_off
1626709834.13073,water_on
1626709834.44518,water_off
1626709835.7525,uv_on
1626709836.86817,water_on
1626709837.59866,fan_on
1626709838.03067,fan_off
1626709838.48087,water_off
1626709838.88507,uv_off
1626709848.51391,uv_on
1626709849.22934,water_on
1626709850.16238,fan_on
1626709850.45738,fan_off
1626709852.92395,fan_on
1626709852.97098,fan_off
1626709854.25195,fan_on
1626709854.83563,fan_off
1626709855.93114,water_off
1626709856.41564,uv_off
1626709857.09995,water_on
1626709857.45951,fan_on
1626709858.14402,uv_on
1626709858.71453,uv_off
1626709859.05971,water_off
1626709859.36784,fan_off
1626709895.27649,fan_on
1626709895.28539,fan_off
1626709896.5868,water_on
1626709897.37859,water_off
1626709898.49548,light_on
1626709898.91065,light_off
1626709899.61976,light_on
1626709900.56448,light_off
1626709900.96302,uv_on
1626709901.89579,uv_off
1626709902.23597,uv_on
1626709902.58036,uv_off
1626709902.95803,uv_on
1626709903.42469,uv_off
1626709958.38816,fan_on
1626709959.10801,fan_off
1626709959.6463,water_on
1626709960.02932,uv_on
1626709960.43812,water_off
1626709960.70009,fan_on
1626709961.11947,uv_off
1626709961.71618,uv_on
1626709962.09184,water_on
1626709962.40968,fan_off
1626709962.73099,water_off
1626709963.05244,uv_off
1626710687.33612,fan_on
1626710687.93759,fan_off
1626710688.3244,water_on
1626710688.79512,water_off
1626710689.14125,uv_on
1626710690.20524,uv_off
1626710690.39114,light_on
1626710691.17851,light_off
1626710703.35355,uv_on
1626710703.81417,uv_off
1626710704.36386,uv_on
1626710705.95199,uv_off
1626710706.4439,uv_on
1626710707.1657,uv_off
1626710707.62691,uv_on
1626710708.16607,uv_off
1626710708.62809,uv_on
1626710709.09533,uv_off
1626710709.49404,uv_on
1626710709.97186,uv_off
1626710710.73945,uv_on
1626710711.29146,uv_off
1626710716.00061,uv_on
1626710717.49134,uv_off
1626710718.33092,uv_on
1626710718.92475,uv_off
1626710719.30389,uv_on
1626710719.83286,uv_off
1626710720.28395,uv_on
1626710720.78749,uv_off
1626710721.26211,uv_on
1626710721.77665,uv_off
1626710722.16513,uv_on
1626710722.43965,uv_off
1626710722.63667,uv_on
1626710722.84574,uv_off
1626710723.01907,uv_on
1626710723.21813,uv_off
1626710723.417,uv_on
1626710723.5866,uv_off
1626710723.74842,uv_on
1626710723.92936,uv_off
1626710724.04311,uv_on
1626710724.92665,uv_off
1626710725.9948,uv_on
1626710726.43698,uv_off
1626710726.89143,uv_on
1626710727.34016,uv_off
1626710727.81563,uv_on
1626710728.25107,uv_off
1626710728.75642,uv_on
1626710729.19502,uv_off
1626710729.69146,uv_on
1626710730.12496,uv_off
1626710730.61711,uv_on
1626710731.017,uv_off
1626710731.5015,uv_on
1626710732.06196,uv_off
1626710732.52027,uv_on
1626710732.90568,uv_off
1626710733.4086,uv_on
1626710733.86196,uv_off
1626710734.29942,uv_on
1626710734.75768,uv_off
1626710735.28597,uv_on
1626710735.78693,uv_off
1626710736.25438,uv_on
1626710736.66854,uv_off
1626710740.99627,uv_on
1626710741.39613,uv_off
1626710741.86772,uv_on
1626710742.3401,uv_off
1626710742.80982,uv_on
1626710743.62871,uv_off
1626710743.73779,uv_on
1626710744.16616,uv_off
1626710744.72983,uv_on
1626710745.0885,uv_off
1626710745.79561,uv_on
1626710746.04735,uv_off
1626710746.5213,uv_on
1626710747.01488,uv_off
1626710747.44193,uv_on
1626710747.92757,uv_off
1626710748.43149,uv_on
1626710748.89105,uv_off
1626710749.33244,uv_on
1626710749.80972,uv_off
1626710750.28609,uv_on
1626710750.73644,uv_off
1626710751.19046,uv_on
1626710751.67249,uv_off
1626710752.18433,uv_on
1626710752.59731,uv_off
1626710753.07388,uv_on
1626710753.57795,uv_off
1626710754.08786,uv_on
1626710754.48561,uv_off
1626710754.93302,uv_on
1626710755.46322,uv_off
1626710755.9884,uv_on
1626710756.45542,uv_off
1626710756.85447,uv_on
1626710757.35075,uv_off
1626710757.79432,uv_on
1626710758.2869,uv_off
1626710758.77342,uv_on
1626710759.21644,uv_off
1626710759.68134,uv_on
1626710760.13161,uv_off
1626710760.63093,uv_on
1626710761.11835,uv_off
1626710761.50718,uv_on
1626710761.99166,uv_off
1626710762.45403,uv_on
1626710762.95999,uv_off
1626710763.35687,uv_on
1626710763.82381,uv_off
1626710764.38202,uv_on
1626710764.84247,uv_off
1626710765.29483,uv_on
1626710765.44794,uv_off
1626710765.67305,uv_on
1626710765.84604,uv_off
1626710766.03248,uv_on
1626710766.21089,uv_off
1626710766.36871,uv_on
1626710766.53817,uv_off
1626710766.91027,uv_on
1626710767.31397,uv_off
1626710770.65896,uv_on
1626710770.78601,uv_off
1626710770.92212,uv_on
1626710771.02473,uv_off
1626710771.19496,uv_on
1626710771.33557,uv_off
1626710772.13955,uv_on
1626710772.26371,uv_off
1626710772.91007,uv_on
1626710773.00558,uv_off
1626710773.60658,uv_on
1626710773.71258,uv_off
1626710774.81583,uv_on
1626710774.93009,uv_off
1626710776.01774,uv_on
1626710776.15453,uv_off
1626710796.42528,uv_on
1626710796.99571,uv_off
1626710797.65905,uv_on
1626710798.31944,uv_off
1626710798.93235,uv_on
1626710800.1159,uv_off
1626710800.61685,uv_on
1626710801.39938,uv_off
1626710801.96457,uv_on
1626710802.6297,uv_off
1626710803.03464,uv_on
1626710803.5787,uv_off
1626710815.3743,water_on
1626710816.71979,water_off
1626710817.06974,uv_on
1626710817.66243,uv_off
1626710818.30128,uv_on
1626710818.78085,uv_off
1626710819.18141,uv_on
1626710819.70275,uv_off
1626710819.88164,uv_on
1626710820.05953,uv_off
1626710820.24081,uv_on
1626710820.47105,uv_off
1626710820.55953,uv_on
1626710821.124,uv_off
1626710823.43335,uv_on
1626710823.86257,uv_off
1626710824.27144,uv_on
1626710824.77656,uv_off
1626710825.30924,uv_on
1626710825.77887,uv_off
1626710826.20304,uv_on
1626710826.67804,uv_off
1626710827.20782,uv_on
1626710827.62404,uv_off
1626710828.16899,uv_on
1626710828.53902,uv_off
1626710829.01319,uv_on
1626710829.47867,uv_off
1626710829.97699,uv_on
1626710830.52012,uv_off
1626710830.95798,uv_on
1626710831.40695,uv_off
1626710831.86277,uv_on
1626710832.28906,uv_off
1626710832.78032,uv_on
1626710833.23051,uv_off
1626710833.783,uv_on
1626710834.23783,uv_off
1626710834.62431,uv_on
1626710835.04074,uv_off
1626710835.4913,uv_on
1626710836.13459,uv_off
1626710836.60457,light_on
1626710837.01968,light_off
1626710838.40435,uv_on
1626710838.87071,uv_off
1626710839.39886,light_on
1626710839.87818,light_off
1626710840.29956,uv_on
1626710840.71279,uv_off
1626710841.22964,uv_on
1626710841.69289,uv_off
1626710842.22384,uv_on
1626710842.65833,uv_off
1626710843.17798,uv_on
1626710843.58115,uv_off
1626710844.1152,uv_on
1626710844.49468,uv_off
1626710844.99795,uv_on
1626710845.50168,uv_off
1626710845.94778,uv_on
1626710846.39813,uv_off
1626710846.92343,uv_on
1626710847.32392,uv_off
1626710847.77068,uv_on
1626710848.25668,uv_off
1626710848.70708,uv_on
1626710849.22398,uv_off
1626710849.67132,uv_on
1626710850.17808,uv_off
1626710850.67238,uv_on
1626710851.11004,uv_off
1626710860.21376,uv_on
1626710860.90801,uv_off
1626710874.50719,uv_on
1626710874.85682,uv_off
1626710875.30349,uv_on
1626710875.59772,uv_off
1626710875.95699,uv_on
1626710876.98136,uv_on
1626710877.7395,uv_off
1626710878.78092,uv_off
1626710904.19647,uv_on
1626710904.48237,uv_off
1626710905.0178,uv_on
1626710905.52491,uv_off
1626710921.38799,fan_on
1626710921.79697,fan_off
1626710922.23122,fan_on
1626710922.72462,fan_off
1626710923.20122,fan_on
1626710923.62726,fan_off
1626710930.52885,uv_on
1626710930.94095,uv_off
1626710931.43091,uv_on
1626710931.89129,uv_off
1626710932.31873,uv_on
1626710932.79372,uv_off
1626710933.24003,uv_on
1626710933.71342,uv_off
1626710934.23425,uv_on
1626710934.52208,uv_off
1626710934.89197,uv_on
1626710935.08527,uv_off
1626710935.30925,uv_on
1626710935.79965,uv_off
1626710936.24464,uv_on
1626710936.65631,uv_off
1626710937.09267,uv_on
1626710937.61967,uv_off
1626710938.243,uv_on
1626710938.63105,uv_off
1626710939.08633,uv_on
1626710939.54499,uv_off
1626710940.01474,uv_on
1626710940.50779,uv_off
1626710940.96281,uv_on
1626710941.45573,uv_off
1626710941.97286,uv_on
1626710943.578,uv_off
1626710945.91038,uv_on
1626710946.37802,uv_off
1626710946.82377,uv_on
1626710947.31101,uv_off
1626710947.75714,uv_on
1626710948.31124,uv_off
1626710948.79916,uv_on
1626710949.23165,light_on
1626710949.88108,uv_off
1626710950.26338,uv_on
1626710950.67741,uv_off
1626710951.22948,uv_on
1626710951.68456,uv_off
1626710952.16488,light_off
1626710954.15065,light_on
1626710954.59344,light_off
1626710990.32451,uv_on
1626710990.71864,uv_off
1626710991.29016,uv_on
1626710991.87466,uv_off
1626710992.32999,uv_on
1626710992.77545,uv_off
1626710993.29355,uv_on
1626710993.77872,uv_off
1626710994.22759,uv_on
1626710994.7779,uv_off
1626710995.24667,uv_on
1626710995.63395,uv_off
1626711006.98456,uv_on
1626711007.48652,uv_off
1626711029.90122,light_on
1626711030.1394,light_off
1626711030.84448,uv_on
1626711031.05738,uv_off
1626711031.48452,uv_on
1626711031.92054,uv_off
1626711034.61584,uv_on
1626711034.79921,uv_off
1626711035.42901,uv_on
1626711035.96511,uv_off
1626711036.50472,uv_on
1626711037.07381,uv_off
1626711037.70752,uv_on
1626711038.2491,uv_off
1626711038.87467,uv_on
1626711039.16023,uv_off
1626711039.41597,uv_on
1626711039.8565,uv_off
1626711040.19456,uv_on
1626711040.66286,uv_off
1626711041.20446,uv_on
1626711041.77318,uv_off
1626711042.377,uv_on
1626711042.96194,uv_off
1626711043.48781,uv_on
1626711044.07485,uv_off
1626711044.65734,uv_on
1626711045.31449,uv_off
1626711045.87649,uv_on
1626711046.44762,uv_off
1626711047.01836,uv_on
1626711047.25882,uv_off
1626711047.58853,uv_on
1626711047.92756,uv_off
1626711048.2426,uv_on
1626711048.55768,uv_off
1626711048.7919,uv_on
1626711049.29095,uv_off
1626711049.92091,uv_on
1626711050.50384,uv_off
1626711051.021,uv_on
1626711051.71075,uv_off
1626711052.2281,uv_on
1626711052.83418,uv_off
1626711053.36041,uv_on
1626711053.97984,uv_off
1626711054.58612,uv_on
1626711055.2121,uv_off
1626711055.75449,uv_on
1626711056.25748,uv_off
1626711056.85914,uv_on
1626711057.50915,uv_off
1626711058.12288,uv_on
1626711058.69781,uv_off
1626711059.27861,uv_on
1626711059.80501,uv_off
1626711060.38024,uv_on
1626711060.9742,uv_off
1626711061.85074,uv_on
1626711062.1682,uv_off
1626711062.69907,uv_on
1626711065.67511,uv_on
1626711066.02838,uv_off
1626711067.97298,uv_on
1626711068.20895,uv_off
1626711068.53061,uv_on
1626711068.73739,uv_off
1626711068.87571,uv_on
1626711069.00558,uv_off
1626711069.1304,uv_on
1626711069.25743,uv_off
1626711069.36759,uv_on
1626711069.8362,uv_off
1626711070.37134,uv_on
1626711070.93032,uv_off
1626711071.48591,uv_on
1626711072.12119,uv_off
1626711077.29278,uv_on
1626711077.83604,uv_off
1626711078.48895,uv_on
1626711079.03527,uv_off
1626711079.60357,uv_on
1626711080.22253,uv_off
1626711080.78427,uv_on
1626711081.37489,uv_off
1626711081.94437,uv_on
1626711082.25212,uv_off
1626711082.58473,uv_on
1626711083.18364,uv_off
1626711083.74454,uv_on
1626711084.30525,uv_off
1626711084.61183,uv_on
1626711084.90243,uv_off
1626711085.20812,uv_on
1626711085.48478,uv_off
1626711085.79848,uv_on
1626711086.07717,uv_off
1626711086.34822,uv_on
1626711086.6765,uv_off
1626711086.97841,uv_on
1626711087.24724,uv_off
1626711087.54969,uv_on
1626711087.84654,uv_off
1626711088.12261,uv_on
1626711088.40951,uv_off
1626711088.71041,uv_on
1626711088.9827,uv_off
1626711089.30547,uv_on
1626711089.59794,uv_off
1626711089.89148,uv_on
1626711090.19594,uv_off
1626711090.45853,uv_on
1626711090.69894,uv_off
1626711091.0124,uv_on
1626711091.31923,uv_off
1626711091.60362,uv_on
1626711091.91494,uv_off
1626711092.19833,uv_on
1626711092.50425,uv_off
1626711092.75618,uv_on
1626711093.04292,uv_off
1626711093.32206,uv_on
1626711093.64184,uv_off
1626711093.96402,uv_on
1626711094.21892,uv_off
1626711094.51501,uv_on
1626711094.85651,uv_off
1626711095.18076,uv_on
1626711095.41817,uv_off
1626711096.30774,uv_on
1626711096.99293,uv_off
1626711097.65541,uv_on
1626711098.28401,uv_off
1626711098.87262,uv_on
1626711099.44666,uv_off
1626711100.06261,uv_on
1626711100.59309,uv_off
1626711101.13544,uv_on
1626711101.71943,uv_off
1626711102.37403,uv_on
1626711102.91175,uv_off
1626711103.47248,uv_on
1626711104.63481,uv_off
1626711105.22937,uv_on
1626711105.82003,uv_off
1626711106.47092,uv_on
1626711107.0753,uv_off
1626711107.579,uv_on
1626711108.18001,uv_off
1626711108.78939,uv_on
1626711109.35131,uv_off
1626711109.93992,uv_on
1626711110.52755,uv_off
1626711111.10372,uv_on
1626711111.72187,uv_off
1626711115.68158,uv_on
1626711117.0811,uv_off
1626711133.23483,uv_on
1626711133.7612,uv_off
1626711134.35646,uv_on
1626711135.00443,uv_off
1626711135.50375,uv_on
1626711136.15394,uv_off
1626711136.53082,uv_on
1626711137.04371,uv_off
1626711137.89044,uv_on
1626711138.49978,uv_off
1626711139.01287,uv_on
1626711139.70283,uv_off
1626711140.16881,uv_on
1626711140.44156,uv_off
1626711140.75781,uv_on
1626711141.092,uv_off
1626711141.39057,uv_on
1626711141.984,uv_off
1626711142.54063,uv_on
1626711143.15279,uv_off
1626711143.8082,uv_on
1626711144.40138,uv_off
1626711144.90793,uv_on
1626711146.09519,uv_off
1626711152.48377,uv_on
1626711152.80502,uv_off
1626711153.09001,uv_on
1626711153.33801,uv_off
1626711157.71797,uv_on
1626711158.25944,uv_off
1626711158.82604,uv_on
1626711159.45642,uv_off
1626711165.85098,uv_on
1626711166.36088,uv_off
1626711167.04111,uv_on
1626711167.57295,uv_off
1626711168.18369,uv_on
1626711168.63703,uv_off
1626711169.13039,uv_on
1626711172.93927,uv_off
1626711174.11583,uv_on
1626711175.87351,uv_off
1626711176.28139,uv_on
1626711176.93465,uv_off
1626711177.54564,uv_on
1626711178.23326,uv_off
1626711179.8042,uv_on
1626711180.32516,uv_off
1626711180.8692,uv_on
1626711181.49759,uv_off
1626711182.17547,uv_on
1626711182.70841,uv_off
1626711183.40183,uv_on
1626711183.8929,uv_off
1626711184.6815,uv_on
1626711185.14863,uv_off
1626711185.6071,uv_on
1626711186.16777,uv_off
1626711186.82712,uv_on
1626711187.34662,uv_off
1626711187.99758,uv_on
1626711188.57871,uv_off
1626711189.15912,uv_on
1626711189.7605,uv_off
1626711190.28568,uv_on
1626711190.85912,uv_off
1626711191.41695,uv_on
1626711192.44202,uv_off
1626711192.62647,uv_on
1626711193.22934,uv_off
1626711194.58387,uv_on
1626711199.52272,uv_off
1626711199.85471,uv_on
1626711202.44025,uv_off
1626711203.04507,uv_on
1626711203.78109,uv_off
1626711204.30204,uv_on
1626711204.93252,uv_off
1626711205.553,uv_on
1626711262.96306,uv_off
1626711263.09338,uv_on
1626711263.42281,uv_off
1626711276.41431,uv_on
1626711283.28822,uv_off
1626711283.66086,uv_on
1626711284.19058,uv_off
1626711284.69067,uv_on
1626711285.12931,uv_off
1626711285.61585,uv_on
1626711286.14896,uv_off
1626711286.61074,uv_on
1626711287.03464,uv_off
1626711287.48088,uv_on
1626711287.95215,uv_off
1626711292.85821,uv_on
