time_stamp,temperature,humidity,soil_humidity,water_level
1625848668.53596,29.2,24,20,2
1625848683.53569,29.2,24,20,2
1625848698.53692,29.2,24,20,2
1625848713.53741,29.2,24,20,2
1625848728.53676,29.2,24,20,2
1625848743.53793,29.1,24,20,2
1625848758.53781,29.2,24,20,2
1625848773.53445,29.2,24,20,2
1625848788.53546,29.1,24,20,2
1625848803.53582,29.2,24,20,2
1625848818.53531,29.2,24,20,2
1625848833.53646,29.2,24,20,2
1625848848.53625,29.2,24,20,2
1625848863.53758,29.2,24,20,2
1625848878.53721,29.2,24,20,2
1625848893.53719,29.2,24,20,2
1625848908.53858,29.2,24,20,2
1625848923.53425,29.2,24,20,2
1625848938.5355,29.2,24,20,2
1625848953.5352,29.2,24,20,2
1625848968.53541,29.2,24,20,2
1625848983.53661,29.2,24,20,2
1625848998.53661,29.2,24,20,2
1625849013.53648,29.2,24,20,2
1625849028.53653,29.2,24,20,2
1625849043.53764,29.2,24,20,2
1625849058.53793,29.2,24,20,2
1625849073.53441,29.2,24,20,2
1625849088.5356,29.2,24,20,2
1625849103.53605,29.2,24,20,2
1625849118.53608,29.2,24,20,2
1625849133.53563,29.1,24,20,2
1625849148.53683,29.1,24,20,2
1625849163.5369,29.1,24,20,2
1625849178.5368,29.1,24,20,3
1625849193.53794,29.1,24,20,2
1625849208.53783,29.1,24,20,2
1625849223.53453,29.1,24,20,2
1625849238.53567,29.1,24,20,2
1625849253.5354,29.1,24,20,2
1625849268.53571,29.2,24,20,2
1625849283.53671,29.1,24,20,3
1625849298.53674,29.1,24,20,2
1625849313.53649,29.1,24,0,2
1625849328.53752,29.1,24,20,2
1625849343.53744,29.1,24,20,2
1625849358.53734,29.1,24,20,2
1625849373.53536,29.1,24,20,2
1625849388.53525,29.1,24,20,2
1625849403.53459,29.1,24,0,2
1625849418.53604,29.1,24,20,2
1625849433.53611,29.1,24,20,2
1625849448.53758,29.1,24,20,3
1625849463.53742,29.1,24,20,2
1625849478.53707,29.1,24,20,2
1625849493.53824,29.1,24,20,2
1625849508.53481,29.1,24,20,2
1625849523.53518,29.1,24,20,2
1625849538.53467,29.1,24,20,2
1625849553.53586,29.1,24,20,2
1625849568.53587,29.1,24,20,2
1625849583.53569,29.1,24,20,2
1625849598.5367,29.1,24,20,2
1625849613.537,29.1,24,20,2
1625849628.53778,29.1,24,20,2
1625849643.53782,29.1,24,20,2
1625849658.53486,29.1,24,20,2
1625849673.53602,29.1,24,20,2
1625849688.53537,29.1,24,20,2
1625849703.53553,29.1,24,20,2
1625849718.53666,29.1,24,20,2
1625849733.53639,29.1,24,20,2
1625849748.5363,29.1,24,20,2
1625849763.5374,29.1,24,20,2
1625849778.53771,29.1,24,20,2
1625849793.53869,29.1,24,20,2
1625849808.53538,29.1,24,20,2
1625849823.53541,29.1,24,20,2
1625849838.5358,29.1,24,20,2
1625849853.53758,29.1,24,20,2
1625849868.53486,29.1,24,20,2
1625849883.53528,29.1,24,20,2
1625849898.53701,29.1,24,20,2
1625849913.53778,29.1,24,20,2
1625849928.53471,29.1,24,0,2
1625849943.53556,29.1,24,20,2
1625849958.53807,29.1,24,20,2
1625849973.53748,29.1,24,20,2
1625849988.53467,29.1,24,20,2
1625850003.53468,29.1,24,0,3
1625850018.53669,29.1,24,20,2
1625850033.53703,29.1,24,20,2
1625850048.53728,29.1,24,20,2
1625850063.53569,29.1,24,20,2
1625850078.53595,29.1,24,20,2
1625850093.53605,29.1,24,20,2
1625850108.5376,29.1,24,20,2
1625850123.53438,29.1,24,20,2
1625850138.53588,29.1,24,20,2
1625850153.53635,29.1,24,20,2
1625850168.53661,29.1,24,20,2
1625850183.53678,29.1,24,20,2
1625850198.53476,29.1,24,20,2
1625850213.53519,29.1,24,20,3
1625850228.53505,29,24,20,2
1625850243.53313,29,24,20,2
1625850258.53303,29,24,20,2
1625850273.53792,29.1,24,20,2
1625850288.53489,29.1,24,20,2
1625850303.53626,29.1,24,20,2
1625850318.53683,29.1,24,20,2
1625850333.5372,29.1,24,20,2
1625850348.53359,29,24,20,2
1625850363.53415,29.1,24,20,2
1625850378.53559,29.1,24,20,2
1625850393.53569,29.1,24,20,2
1625850408.53595,29.1,24,20,2
1625850423.53717,29.1,24,20,2
1625850438.53737,29.1,24,20,2
1625850453.53427,29.1,24,20,2
1625850468.53565,29.1,24,20,2
1625850483.53591,29.1,24,20,2
1625850498.5321,29,24,20,2
1625850513.5334,29,24,20,2
1625850528.53451,29,24,20,2
1625850543.53442,29,24,20,2
1625850558.53464,29,24,20,2
1625850573.53601,29,24,20,2
1625850588.53278,29,24,20,2
1625850603.5328,29,24,20,2
1625850618.53389,29,24,0,2
1625850633.53446,29,24,20,2
1625850648.5344,29,24,20,2
1625850663.53594,29,24,20,2
1625850678.53293,29,24,20,2
1625850693.5328,29,24,20,2
1625850708.53292,29,24,20,2
1625850723.53429,29,24,20,2
1625850738.53425,29,24,20,2
1625850753.53535,29,24,20,2
1625850768.53567,29,24,20,2
1625850783.53222,29,24,20,2
1625850798.53339,29,24,20,3
1625850813.5334,29,24,20,2
1625850828.53399,29,24,20,2
1625850843.53404,29,24,20,2
1625850858.53532,29,24,20,2
1625850873.5357,29,24,20,2
1625850888.53219,29,24,20,2
1625850903.53313,29,24,20,2
1625850918.53431,29,24,20,2
1625850933.53401,29,24,20,2
1625850948.53413,29,24,20,2
1625850963.53568,29,24,20,2
1625850978.5355,29,24,20,2
1625850993.53212,29,24,20,2
1625851008.53359,29,24,20,2
1625851023.53326,29,24,20,2
1625851038.53423,29,24,20,2
1625851053.53424,29,24,20,2
1625851068.53578,29,24,20,2
1625851083.53582,29,24,20,2
1625851098.53207,29,24,20,2
1625851113.53363,29,24,20,2
1625851128.53302,29,24,20,2
1625851143.53429,29,24,20,3
1625851158.53442,29,25,20,2
1625851173.53549,29,25,20,2
1625851188.53559,29,25,20,2
1625851203.53215,29,25,20,2
1625851218.53687,29,25,20,2
1625851233.53368,29,24,20,2
1625851248.53356,29,25,20,2
1625851263.53455,29,25,20,2
1625851278.5347,29,24,20,2
1625851293.53583,29,24,20,2
1625851308.536,29,25,20,2
1625851323.53264,29,25,20,2
1625851338.53372,29,25,20,2
1625851353.53344,29,25,20,2
1625851368.53439,29,25,20,2
1625851383.53445,29,25,20,2
1625851398.53569,29,25,20,2
1625851413.53623,29,25,20,2
1625851428.53265,29,25,20,2
1625851443.53241,29,25,20,2
1625851458.53336,29,25,20,2
1625851473.53421,29,25,0,2
1625851488.53479,29,25,20,2
1625851503.53416,29,25,20,2
1625851518.53587,29,25,20,2
1625851533.53571,29,25,20,2
1625851548.53274,29,25,20,2
1625851563.53383,29,25,20,2
1625851578.53374,29,25,20,2
1625851593.53366,29,25,20,2
1625851608.53443,29,25,20,2
1625851623.53534,29,25,20,2
1625851638.53536,29,25,20,2
1625851653.5357,29,25,20,2
1625851668.53582,29,25,20,2
1625851683.53381,29,25,20,2
1625851698.53324,29,25,20,2
1625851713.5345,29,25,20,2
1625851728.53441,29,25,20,2
1625851743.53481,29,25,20,2
1625851758.53634,29,25,20,2
1625851773.53282,29,25,20,2
1625851788.53253,29,25,20,2
1625851803.53342,29,25,20,2
1625851818.53433,29,25,20,2
1625851833.53419,29,25,20,2
1625851848.53415,29,25,20,2
1625851863.5355,29,25,20,2
1625851878.53548,29,25,20,2
1625851893.53192,29,25,20,2
1625851908.53299,29,25,20,2
1625851923.53396,29,25,20,2
1625851938.53381,29,25,20,2
1625851953.53478,29,25,20,2
1625851968.5345,29,25,20,2
1625851983.53613,29,25,20,2
1625851998.53574,29,25,20,2
1625852013.53204,29,25,0,2
1625852028.53327,29,25,20,2
1625852043.53397,29,25,20,2
1625852058.53421,29,25,20,2
1625852073.53395,29,25,20,2
1625852088.53565,29,25,20,2
1625852103.53554,29,25,20,2
1625852118.53592,29,25,20,2
1625852133.53561,29,25,20,2
1625852148.53354,29,25,20,2
1625852163.53371,29,25,20,2
1625852178.53324,29,25,20,2
1625852193.53403,29,25,20,3
1625852208.53423,29,25,20,2
1625852223.53544,29,25,20,2
1625852238.53548,29,25,20,2
1625852253.537,28.9,25,20,2
1625852268.53704,28.9,25,20,2
1625852283.53699,28.9,25,20,2
1625852298.53801,28.9,25,20,2
1625852313.53813,28.9,25,20,2
1625852328.53479,28.9,25,20,2
1625852343.53585,28.9,25,20,2
1625852358.53601,28.9,25,20,2
1625852373.53557,28.9,25,0,2
1625852388.53732,28.9,25,20,2
1625852403.53759,28.9,25,20,2
1625852418.53757,28.9,25,20,2
1625852433.53859,28.9,25,20,2
1625852448.53548,28.9,25,20,2
1625852463.53596,28.9,25,20,2
1625852478.53594,28.9,25,20,2
1625852493.53679,28.9,25,20,2
1625852508.5371,28.9,25,20,2
1625852523.53716,28.9,25,20,2
1625852538.53708,28.9,25,20,2
1625852553.53861,28.9,25,0,2
1625852568.53533,28.9,25,20,2
1625852583.53539,28.9,25,20,2
1625852598.53646,28.9,25,20,2
1625852613.53666,28.9,25,20,2
1625852628.53673,28.9,25,20,2
1625852643.53769,28.9,25,20,2
1625852658.53782,28.9,25,20,2
1625852673.53783,28.9,25,20,2
1625852688.5346,28.9,25,20,2
1625852703.5359,28.9,25,0,2
1625852718.53602,28.9,25,20,2
1625852733.53639,28.9,25,20,2
1625852748.53638,28.9,25,20,2
1625852763.53812,28.9,25,20,2
1625852778.53818,28.8,25,20,2
1625852793.53762,28.9,25,20,2
1625852808.53631,28.9,25,20,2
1625852823.53555,28.9,25,20,2
1625852838.53611,28.9,25,20,2
1625852853.5371,28.9,25,20,2
1625852868.53703,28.9,25,20,2
1625852883.53703,28.9,25,20,2
1625852898.53815,28.9,25,20,2
1625852913.53854,28.9,25,20,2
1625852928.53903,28.9,25,20,2
1625852943.53866,28.9,25,20,2
1625852958.53572,28.9,25,20,2
1625852973.53659,28.9,25,20,2
1625852988.53672,28.9,25,20,2
1625853003.53748,28.9,25,0,3
1625853018.53757,28.9,25,20,3
1625853033.53775,28.8,25,20,2
1625853048.53438,28.8,25,20,2
1625853063.53592,28.8,25,20,2
1625853078.53622,28.8,25,20,2
1625853093.53569,28.8,25,0,3
1625853108.53739,28.9,25,20,2
1625853123.53728,28.9,25,20,2
1625853138.53394,28.8,25,0,2
1625853153.53818,28.9,25,20,2
1625853168.53494,28.9,25,20,2
1625853183.53504,28.9,25,20,2
1625853198.53619,28.9,25,20,2
1625853213.53627,28.8,25,20,2
1625853228.53745,28.8,25,20,3
1625853243.53733,28.8,25,20,2
1625853258.53755,28.8,25,20,2
1625853273.53842,28.8,25,20,2
1625853288.53561,28.8,25,20,2
1625853303.53504,28.8,25,20,2
1625853318.53522,28.8,25,20,2
1625853333.53674,28.8,25,20,2
1625853348.53664,28.8,25,20,2
1625853363.53813,28.8,25,20,2
1625853378.53787,28.8,25,20,2
1625853393.53773,28.8,25,20,2
1625853408.53466,28.8,25,20,2
1625853423.53586,28.8,25,20,2
1625853438.53563,28.8,25,20,2
1625853453.53695,28.8,25,20,2
1625853468.5373,28.8,25,20,2
1625853483.53745,28.8,25,20,2
1625853498.53731,28.8,25,20,2
1625853513.53859,28.8,25,20,2
1625853528.5384,28.8,25,20,2
1625853543.53518,28.8,25,20,2
1625853558.53652,28.8,25,20,2
1625853573.53661,28.8,25,20,2
1625853588.53635,28.8,25,20,2
1625853603.53764,28.8,26,20,2
1625853618.53772,28.8,26,20,2
1625853633.53809,28.8,25,20,2
1625853648.53898,28.8,26,20,2
1625853663.53606,28.8,25,20,2
1625853678.53568,28.8,25,20,3
1625853693.5369,28.8,25,20,2
1625853708.53713,28.8,26,20,2
1625853723.5371,28.8,26,20,2
1625853738.53833,28.8,26,20,2
1625853753.53831,28.8,26,20,3
1625853768.53522,28.8,26,20,2
1625853783.53563,28.8,26,20,2
1625853798.53649,28.8,26,20,2
1625853813.53673,28.8,26,20,2
1625853828.53759,28.8,26,20,2
1625853843.53797,28.8,26,20,2
1625853858.53785,28.8,26,20,2
1625853873.53921,28.8,26,20,2
1625853888.53564,28.8,26,20,2
1625853903.53589,28.8,26,20,2
1625853918.53593,28.8,26,20,2
1625853933.53658,28.8,26,20,2
1625853948.53667,28.8,26,20,2
1625853963.53656,28.8,26,20,3
1625853978.53758,28.8,26,20,2
1625853993.53771,28.8,26,20,2
1625854008.53761,28.8,26,20,2
1625854023.53443,28.8,26,20,2
1625854038.53552,28.8,26,20,2
1625854053.53589,28.8,26,20,2
1625854068.53573,28.8,26,20,2
1625854083.53728,28.8,26,20,2
1625854098.53686,28.8,26,20,2
1625854113.53697,28.8,26,20,2
1625854128.53783,28.8,26,20,2
1625854143.53792,28.8,26,20,2
1625854158.53774,28.8,26,20,2
1625854173.53574,28.8,26,20,2
1625854188.53579,28.8,26,20,2
1625854203.5359,28.8,26,20,2
1625854218.53685,28.8,26,20,2
1625854233.53684,28.8,26,20,2
1625854248.53667,28.8,26,20,2
1625854263.53795,28.8,26,20,2
1625854278.53767,28.8,26,20,2
1625854293.53405,28.8,26,20,2
1625854308.53561,28.8,26,20,2
1625854323.53567,28.8,26,20,2
1625854338.53604,28.8,26,20,2
1625854353.5358,28.8,26,20,2
1625854368.53702,28.8,26,20,2
1625854383.53684,28.8,26,20,2
1625854398.53789,28.8,26,20,2
1625854413.5381,28.8,26,20,2
1625854428.5346,28.8,26,20,2
1625854443.53459,28.8,26,20,2
1625854458.53576,28.8,26,20,2
1625854473.53573,28.8,26,20,2
1625854488.53619,28.8,26,20,2
1625854503.53661,28.8,26,20,2
1625854518.53767,28.8,26,20,2
1625854533.53742,28.8,26,20,2
1625854548.53739,28.8,26,20,2
1625854563.53518,28.8,26,20,2
1625854578.53538,28.8,26,20,2
1625854593.53522,28.8,26,20,2
1625854608.53667,28.8,26,20,2
1625854623.53683,28.8,26,20,2
1625854638.53667,28.8,26,20,3
1625854653.53785,28.8,26,20,2
1625854668.53789,28.8,26,20,2
1625854683.53829,28.8,26,20,2
1625854698.53909,28.8,26,20,2
1625854713.53577,28.8,26,20,2
1625854728.53556,28.8,26,20,2
1625854743.53682,28.8,26,20,2
1625854758.53669,28.8,26,20,2
1625854773.53659,28.8,26,20,2
1625854788.53798,28.8,26,20,2
1625854803.53783,28.8,26,20,2
1625854818.53471,28.8,26,20,2
1625854833.53508,28.8,26,20,2
1625854848.53632,28.8,26,20,2
1625854863.53625,28.8,26,20,2
1625854878.53623,28.8,26,20,2
1625854893.53745,28.8,26,20,2
1625854908.53773,28.8,26,20,2
1625854923.53776,28.8,26,20,2
1625854938.53791,28.8,26,20,2
1625854953.53557,28.8,26,20,2
1625854968.53551,28.8,26,20,2
1625854983.53562,28.8,26,20,2
1625854998.53686,28.8,26,20,2
1625855013.53656,28.8,26,20,2
1625855028.53777,28.8,26,20,2
1625855043.53774,28.8,26,20,2
1625855058.5381,28.8,26,20,2
1625855073.53895,28.8,26,20,2
1625855088.5362,28.8,26,20,2
1625855103.53592,28.8,26,20,2
1625855118.53603,28.8,26,20,2
1625855133.53624,28.8,26,20,2
1625855148.53767,28.7,26,20,2
1625855163.5375,28.7,26,20,2
1625855178.53747,28.7,26,20,2
1625855193.53517,28.7,26,20,3
1625855208.53525,28.7,26,20,2
1625855223.53533,28.7,26,20,2
1625855238.5366,28.7,26,20,2
1625855253.53623,28.7,26,20,2
1625855268.5363,28.7,26,20,2
1625855283.5376,28.7,26,20,2
1625855298.53785,28.7,26,20,2
1625855313.53765,28.7,26,20,2
1625855328.53466,28.7,26,20,2
1625855343.53592,28.7,26,20,2
1625855358.53607,28.7,26,20,2
1625855373.53616,28.7,26,20,2
1625855388.53751,28.7,26,20,2
1625855403.53761,28.7,26,20,2
1625855418.5373,28.7,26,20,2
1625855433.5388,28.7,26,20,2
1625855448.5388,28.7,26,20,2
1625855463.53523,28.7,26,20,2
1625855478.5363,28.7,26,20,2
1625855493.53632,28.7,26,20,2
1625855508.53637,28.7,26,0,2
1625855523.53804,28.7,26,20,2
1625855538.53773,28.7,26,20,2
1625855553.53814,28.7,26,20,2
1625855568.53516,28.7,26,20,2
1625855583.53555,28.7,26,20,2
1625855598.53567,28.7,26,20,2
1625855613.53675,28.7,26,20,2
1625855628.5368,28.7,26,20,2
1625855643.53694,28.7,26,20,2
1625855658.53731,28.7,26,20,2
1625855673.53871,28.7,26,20,2
1625855688.53841,28.7,26,20,2
1625855703.535,28.7,26,20,2
1625855718.53617,28.7,26,20,2
1625855733.53665,28.7,26,20,2
1625855748.53696,28.7,26,20,2
1625855763.5364,28.7,26,20,2
1625855778.5376,28.7,26,20,2
1625855793.53771,28.7,26,20,2
1625855808.53769,28.7,26,20,2
1625855823.53567,28.7,26,20,2
1625855838.53577,28.7,26,20,2
1625855853.53579,28.7,26,20,2
1625855868.53685,28.7,26,20,2
1625855883.53672,28.7,26,20,2
1625855898.53707,28.7,26,20,2
1625855913.53716,28.7,26,20,2
1625855928.53838,28.7,26,20,2
1625855943.53513,28.7,26,20,2
1625855958.5353,28.7,26,20,3
1625855973.5353,28.7,26,20,2
1625855988.53681,28.7,26,20,2
1625856003.53676,28.7,26,20,2
1625856018.53774,28.7,26,20,2
1625856033.53771,28.7,26,20,2
1625856048.53799,28.7,26,20,2
1625856063.53452,28.7,26,20,2
1625856078.53575,28.7,26,20,2
1625856093.53561,28.7,26,20,2
1625856108.53685,28.7,26,20,2
1625856123.53694,28.7,26,20,2
1625856138.53714,28.7,26,20,2
1625856153.53729,28.7,26,20,2
1625856168.53873,28.7,26,20,2
1625856183.53485,28.7,26,20,2
1625856198.53485,28.7,26,20,2
1625856213.53593,28.7,26,20,2
1625856228.53619,28.7,26,20,2
1625856243.53647,28.7,26,20,2
1625856258.53664,28.7,26,20,2
1625856273.53793,28.7,26,20,2
1625856288.53829,28.7,26,20,2
1625856303.5383,28.7,26,20,3
1625856318.53953,28.7,26,20,2
1625856333.53548,28.7,26,20,2
1625856348.53666,28.7,26,20,2
1625856363.53676,28.7,26,20,2
1625856378.53684,28.7,26,20,2
1625856393.5371,28.7,26,20,2
1625856408.53731,28.7,26,20,2
1625856423.53899,28.7,26,20,2
1625856438.53545,28.7,26,20,2
1625856453.53597,28.6,26,20,2
1625856468.53611,28.6,26,20,2
1625856483.53613,28.6,26,20,2
1625856498.53731,28.6,26,20,2
1625856513.53731,28.6,26,20,2
1625856528.53739,28.6,26,20,2
1625856543.53771,28.6,26,20,2
1625856558.53555,28.6,26,20,2
1625856573.53577,28.6,26,20,2
1625856588.53584,28.6,26,20,2
1625856603.53691,28.6,26,20,2
1625856618.53683,28.6,26,20,2
1625856633.53713,28.6,26,20,2
1625856648.53711,28.6,26,20,2
1625856663.53835,28.6,26,20,2
1625856678.53546,28.6,26,20,2
1625856693.53541,28.6,26,20,2
1625856708.5353,28.6,26,20,2
1625856723.53658,28.6,26,20,2
1625856738.53669,28.6,26,20,2
1625856753.53781,28.6,26,20,2
1625856768.53766,28.6,26,20,2
1625856783.53756,28.6,26,20,2
1625856798.5355,28.6,26,20,3
1625856813.53579,28.6,26,20,2
1625856828.53578,28.6,26,20,2
1625856843.53683,28.6,26,20,2
1625856858.53672,28.6,26,20,2
1625856873.53691,28.6,26,20,2
1625856888.53824,28.6,26,20,2
1625856903.53804,28.6,26,20,2
1625856918.53826,28.6,26,20,2
1625856933.53937,28.6,26,20,2
1625856948.53616,28.6,26,20,2
1625856963.53625,28.6,26,20,3
1625856978.53625,28.6,26,20,2
1625856993.53643,28.6,26,20,2
1625857008.53769,28.6,26,20,3
1625857023.53791,28.6,26,20,2
1625857038.53922,28.6,26,20,2
1625857053.53587,28.6,26,20,2
1625857068.53602,28.6,26,20,2
1625857083.53621,28.6,26,20,2
1625857098.53737,28.6,26,20,2
1625857113.53755,28.6,26,20,2
1625857128.53753,28.6,26,20,2
1625857143.53532,28.6,26,20,2
1625857158.53548,28.6,26,20,3
1625857173.53559,28.6,26,20,2
1625857188.53744,28.6,26,20,2
1625857203.53693,28.6,26,20,2
1625857218.53707,28.6,26,20,2
1625857233.53719,28.6,26,20,2
1625857248.53861,28.6,26,20,3
1625857263.53566,28.6,26,20,2
1625857278.53546,28.6,26,20,2
1625857293.53654,28.6,26,20,2
1625857308.5367,28.6,26,20,2
1625857323.53669,28.6,26,20,2
1625857338.53793,28.6,26,20,2
1625857353.5381,28.6,26,20,2
1625857368.53483,28.6,26,20,2
1625857383.53578,28.6,26,20,2
1625857398.53595,28.6,26,20,2
1625857413.53607,28.6,26,20,2
1625857428.53717,28.6,26,20,3
1625857443.537,28.6,26,20,2
1625857458.53859,28.6,26,20,2
1625857473.53527,28.5,26,20,2
1625857488.53509,28.5,26,20,2
1625857503.53561,28.5,26,20,2
1625857518.53536,28.5,27,20,2
1625857533.53669,28.5,26,20,2
1625857548.53672,28.5,27,20,2
1625857563.53808,28.5,27,20,2
1625857578.53794,28.5,27,20,3
1625857593.535,28.5,27,20,3
1625857608.53498,28.5,27,20,2
1625857623.5361,28.5,27,20,2
1625857638.53647,28.5,27,20,2
1625857653.53654,28.5,27,20,2
1625857668.53717,28.5,27,20,2
1625857683.53792,28.5,27,20,2
1625857698.53795,28.5,27,20,2
1625857713.53507,28.5,27,20,2
1625857728.5348,28.5,27,20,3
1625857743.53615,28.5,27,20,2
1625857758.5363,28.5,27,20,2
1625857773.53631,28.5,27,20,2
1625857788.53786,28.5,27,20,2
1625857803.53384,28.5,27,0,2
1625857818.53437,28.5,27,20,2
1625857833.53459,28.5,27,20,2
1625857848.53571,28.5,27,20,2
1625857863.5361,28.5,27,20,3
1625857878.53583,28.5,27,20,2
1625857893.53685,28.5,27,20,2
1625857908.53672,28.5,27,20,2
1625857923.53822,28.5,27,20,2
1625857938.53533,28.5,27,20,2
1625857953.5356,28.5,27,20,3
1625857968.53602,28.5,27,20,2
1625857983.53616,28.5,27,20,2
1625857998.53603,28.5,27,20,2
1625858013.5372,28.5,27,20,2
1625858028.53744,28.5,27,20,2
1625858043.53741,28.5,27,20,2
1625858058.53429,28.5,27,20,2
1625858073.53577,28.5,27,20,2
1625858088.53578,28.5,27,20,2
1625858103.53611,28.5,27,20,2
1625858118.53621,28.5,27,20,2
1625858133.53747,28.5,27,20,2
1625858148.53754,28.5,27,20,2
1625858163.53761,28.5,27,20,2
1625858178.53879,28.5,27,20,2
1625858193.53562,28.5,27,20,2
1625858208.5354,28.5,27,20,3
1625858223.53678,28.5,27,20,2
1625858238.53674,28.5,27,20,2
1625858253.53684,28.5,27,20,2
1625858268.53686,28.5,27,20,2
1625858283.53813,28.5,27,20,2
1625858298.53484,28.5,27,20,3
1625858313.53485,28.5,27,20,2
1625858328.53596,28.5,27,20,2
1625858343.53601,28.5,27,20,2
1625858358.53686,28.5,27,0,3
1625858373.53711,28.5,27,20,2
1625858388.53689,28.5,27,20,2
1625858403.53386,28.5,27,20,2
1625858418.53542,28.5,27,20,3
1625858433.53523,28.5,27,20,2
1625858448.53554,28.5,27,20,2
1625858463.53679,28.5,27,20,2
1625858478.53664,28.5,27,20,2
1625858493.53697,28.5,27,20,2
1625858508.53794,28.5,27,20,3
1625858523.53797,28.5,27,20,2
1625858538.53467,28.5,27,20,2
1625858553.53595,28.5,27,20,2
1625858568.53613,28.5,27,20,2
1625858583.53612,28.5,27,20,2
1625858598.53753,28.5,27,20,2
1625858613.53748,28.5,27,20,2
1625858628.53734,28.5,27,20,2
1625858643.53859,28.5,27,20,2
1625858658.53535,28.5,27,20,2
1625858673.5355,28.5,27,20,2
1625858688.53548,28.5,27,20,2
1625858703.53521,28.5,27,20,3
1625858718.53695,28.5,27,20,2
1625858733.53687,28.5,27,20,2
1625858748.53697,28.5,27,20,2
1625858763.53492,28.5,27,0,3
1625858778.53537,28.5,27,20,2
1625858793.53539,28.5,27,20,2
1625858808.53547,28.5,27,20,2
1625858823.53668,28.5,27,20,2
1625858838.53653,28.5,27,20,3
1625858853.53711,28.5,27,20,2
1625858868.53816,28.5,27,20,2
1625858883.53817,28.5,27,20,2
1625858898.5349,28.5,27,20,3
1625858913.53473,28.5,27,0,3
1625858928.53622,28.5,27,20,3
1625858943.53624,28.5,27,20,2
1625858958.53715,28.5,27,20,2
1625858973.5371,28.5,27,20,2
1625858988.53721,28.5,27,20,3
1625859003.53851,28.5,27,20,2
1625859018.5357,28.5,27,20,2
1625859033.53544,28.5,27,20,2
1625859048.53545,28.5,27,20,2
1625859063.53522,28.5,27,20,2
1625859078.53643,28.5,27,20,2
1625859093.53616,28.5,27,20,2
1625859108.5368,28.5,27,20,2
1625859123.53661,28.5,27,20,2
1625859138.53646,28.5,27,20,2
1625859153.53651,28.5,27,20,2
1625859168.53754,28.5,27,20,2
1625859183.53736,28.5,27,20,2
1625859198.53744,28.5,27,20,2
1625859213.53772,28.5,27,20,2
1625859228.53782,28.5,27,20,2
1625859243.53556,28.5,27,20,2
1625859258.53532,28.5,27,20,2
1625859273.53511,28.5,27,20,2
1625859288.53614,28.5,27,20,2
1625859303.53568,28.5,27,20,2
1625859318.53571,28.5,27,20,2
1625859333.5367,28.5,27,20,2
1625859348.53684,28.5,27,20,2
1625859363.53667,28.5,27,20,2
1625859378.53759,28.5,27,20,3
1625859393.53744,28.5,27,20,2
1625859408.53844,28.5,27,20,2
1625859423.535,28.5,27,20,2
1625859438.53484,28.5,27,20,2
1625859453.53595,28.5,27,20,3
1625859468.53571,28.5,27,20,2
1625859483.5355,28.5,27,20,2
1625859498.5368,28.5,27,20,2
1625859513.53663,28.5,27,20,2
1625859528.53661,28.5,27,20,2
1625859543.53759,28.5,27,20,2
1625859558.53769,28.5,27,20,2
1625859573.53728,28.5,27,20,2
1625859588.53402,28.5,27,20,2
1625859603.53863,28.5,27,20,2
1625859618.53483,28.5,27,20,2
1625859633.53524,28.5,27,20,2
1625859648.53656,28.5,27,20,2
1625859663.53643,28.5,27,20,2
1625859678.53647,28.5,27,20,2
1625859693.53766,28.5,27,20,2
1625859708.5377,28.5,27,20,2
1625859723.5373,28.5,27,20,2
1625859738.53843,28.5,27,20,2
1625859753.53868,28.5,27,20,2
1625859768.5351,28.5,27,20,2
1625859783.53497,28.4,27,20,2
1625859798.53626,28.4,27,20,3
1625859813.53614,28.4,27,20,2
1625859828.53635,28.4,27,20,2
1625859843.53765,28.4,27,20,2
1625859858.53753,28.4,27,20,2
1625859873.53777,28.4,27,20,2
1625859888.5345,28.4,27,20,2
1625859903.53801,28.4,27,20,3
1625859918.53517,28.4,27,20,2
1625859933.53626,28.4,27,20,2
1625859948.5365,28.4,27,20,2
1625859963.5364,28.4,27,20,2
1625859978.53633,28.4,27,20,2
1625859993.53792,28.4,27,20,2
1625860008.53784,28.4,27,20,2
1625860023.53791,28.4,27,20,2
1625860038.53452,28.4,27,20,2
1625860053.53904,28.4,27,20,2
1625860068.53573,28.4,27,20,2
1625860083.53589,28.4,27,20,2
1625860098.5367,28.4,27,20,2
1625860113.53653,28.4,27,20,2
1625860128.53779,28.4,27,20,2
1625860143.53797,28.4,27,20,2
1625860158.53781,28.4,27,20,2
1625860173.53466,28.4,27,20,2
1625860188.53565,28.4,27,20,2
1625860203.53575,28.4,27,20,2
1625860218.53567,28.4,27,20,3
1625860233.537,28.4,27,20,2
1625860248.53671,28.4,27,20,3
1625860263.53658,28.4,27,20,2
1625860278.53782,28.4,27,20,2
1625860293.53807,28.4,27,20,2
1625860308.53421,28.4,27,20,3
1625860323.5354,28.4,27,20,2
1625860338.5355,28.4,27,20,2
1625860353.53549,28.4,27,20,2
1625860368.53658,28.4,27,20,2
1625860383.53652,28.4,27,20,2
1625860398.53665,28.4,27,20,2
1625860413.53776,28.4,27,20,2
1625860428.53803,28.4,27,20,2
1625860443.53885,28.4,27,20,2
1625860458.5356,28.4,27,20,2
1625860473.53585,28.4,27,20,2
1625860488.536,28.4,27,20,2
1625860503.53598,28.4,27,20,2
